gene,H10,H1,H2,H3,H4,H5,H6,H7,H8,H9
MIR4439,0.0,0.0,0.0,0.0,0.0,2.559271581,0.0,0.0,0.0,0.0
AC104451.1,0.0,0.0,0.0,0.0,0.0,1.163305264,0.0,0.0,0.0,0.0
RNU6-10P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.037815441,0.0
MIR4660,0.0,0.0,0.0,2.801519133,0.0,0.0,0.0,0.0,0.0,0.0
MIR548AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.715204318
RNU7-59P,0.0,0.0,0.0,0.0,3.365951919,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07614359
RF01518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.352962735
AP000553.6,0.0,3.893863294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-254P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.187356275,0.0,0.0
RNU6-625P,0.0,0.0,2.033388894,0.0,0.0,0.0,0.0,2.093678137,0.0,0.0
MIR6761,0.0,0.0,3.021841828,0.0,0.0,2.84363509,0.0,0.0,0.0,0.0
MIR661,0.0,0.0,2.444636086,0.0,0.0,0.0,0.0,0.0,2.44995789,0.0
RF00019,0.0,0.0,2.092044342,0.0,0.0,0.0,0.0,0.0,2.096598579,0.0
IGHD1-7,0.0,0.0,12.79838892,12.19484799,0.0,0.0,0.0,0.0,0.0,0.0
RNU1-56P,0.0,0.0,1.326662266,0.0,0.0,0.0,0.0,0.0,1.329550318,0.0
SNORD98,3.404327617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.160696211
AP001525.1,0.966482841,0.0,0.0,0.0,0.0,0.867549688,0.0,0.0,0.0,0.0
RNU6-331P,0.0,1.96512727,2.033388894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC009060.2,2.151791985,1.983666206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RF00004,2.815925313,0.0,0.0,2.559412542,0.0,0.0,0.0,0.0,0.0,0.0
RF00019,2.018495136,0.0,0.0,1.834623149,0.0,0.0,0.0,0.0,0.0,0.0
MIR5585,3.865931362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.589265189
RNU7-55P,0.0,0.0,0.0,0.0,3.311662372,0.0,3.440627893,0.0,0.0,0.0
RF00212,6.611302909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.160090611,0.0
IGHD4-11,0.0,0.0,13.59828823,0.0,0.0,12.7963579,0.0,0.0,0.0,13.23541538
AC008740.2,0.0,0.0,1.977932833,0.0,0.0,3.722576844,0.0,0.0,0.0,0.0
RNU6-1321P,0.0,0.0,0.0,1.937499214,0.0,0.0,1.993634854,0.0,0.0,1.979127534
MIR3183,0.0,0.0,0.0,0.0,2.444322227,2.437401505,0.0,2.666947151,0.0,0.0
MIR148B,0.0,0.0,0.0,2.094064807,4.147940748,0.0,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,2.13306482,2.032474665,0.0,0.0,0.0,0.0,2.137708355,0.0
RF00019,0.0,0.0,2.052571808,0.0,0.0,0.0,2.01244273,0.0,0.0,1.997798548
IGHD6-13,0.0,10.01279133,10.36060055,9.872019803,0.0,0.0,0.0,0.0,0.0,0.0
MIR1244-4,2.683411181,2.473748446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491372308
RNU6-110P,2.1931726,0.0,2.092044342,0.0,0.0,1.968670447,0.0,0.0,0.0,0.0
RF00019,0.0,2.36256874,0.0,0.0,0.0,0.0,2.396841903,2.51711866,0.0,0.0
RNA5SP296,0.0,0.0,1.960113618,1.867679422,0.0,0.0,0.0,0.0,0.0,1.907807623
SNORD92,2.683411181,0.0,2.559677784,0.0,0.0,0.0,0.0,0.0,0.0,2.491372308
RNA5SP180,0.0,0.0,0.0,0.0,2.032901654,2.027145806,0.0,2.218055057,0.0,0.0
RNU6-866P,1.869589757,0.0,0.0,0.0,1.682975959,0.0,0.0,0.0,1.787264362,0.0
PSMC1P5,0.0,0.0,0.0,1.171256587,1.160017328,0.0,0.0,1.265669835,0.0,0.0
AC106788.1,0.0,0.0,0.0,1.937499214,1.918907169,0.0,0.0,2.093678137,0.0,0.0
RF00019,0.0,4.122914076,0.0,0.0,2.012971245,0.0,2.091362053,0.0,0.0,0.0
MIR4502,2.815925313,2.595908863,0.0,0.0,0.0,5.05535127,0.0,0.0,0.0,0.0
RNU7-11P,0.0,0.0,7.018471342,0.0,0.0,3.30228591,3.440627893,0.0,0.0,0.0
SNORD82,3.258427862,0.0,3.108180166,0.0,0.0,0.0,0.0,6.400673163,0.0,0.0
MIR5695,0.0,0.0,0.0,0.0,0.0,2.408726193,0.0,2.635571302,2.565250026,2.491372308
RF00017,0.0,0.0,0.0,0.0,0.0,0.815704089,0.849876213,0.892524146,0.868710168,0.0
RNU6-45P,0.0,3.93025454,2.033388894,0.0,0.0,0.0,0.0,0.0,0.0,1.979127534
RF00334,0.0,1.682148943,0.0,1.658499327,0.0,3.275867623,0.0,0.0,0.0,0.0
RNY4P3,0.0,0.0,2.290238017,2.182235956,0.0,2.155176068,0.0,2.358142744,0.0,0.0
RNU1-87P,2.683411181,0.0,0.0,0.0,0.0,0.0,1.254817232,0.0,1.282625013,0.0
MIR8066,0.0,0.0,0.0,0.0,2.632347013,2.624893929,0.0,0.0,2.795464772,2.714957002
RNU6-514P,0.0,0.0,0.0,1.937499214,3.837814337,0.0,0.0,0.0,0.0,1.979127534
RNU6-482P,0.0,0.0,0.0,0.0,1.918907169,0.0,1.993634854,2.093678137,0.0,1.979127534
RNU6-437P,2.400946846,2.213353872,0.0,0.0,0.0,0.0,2.245462414,0.0,2.295223707,0.0
RF00017,0.847918031,0.0,0.0,0.0,0.0,0.76112166,0.793007172,0.832801341,0.0,0.0
BRI3BP,5.682682636,5.771956689,6.232126127,7.886717298,6.003777583,5.681330914,6.014810928,7.419548035,7.514349434,6.602898559
PLB1,21.68750196,13.34495703,14.39019133,20.62762153,22.1241989,4.902568365,8.232231146,24.68607876,6.716524099,14.25234082
PSMD8P1,1.779635503,0.273431233,2.263434191,0.0,0.267000087,1.331220588,1.10959131,0.873954073,1.701271148,0.0
PARP4,62.58036368,64.96301664,70.60398666,68.71533493,48.75700831,63.729801,61.35169605,70.36185971,79.05665043,76.49951821
PTPN6,402.1741748,374.1513658,320.9076571,274.981771,292.8794797,293.766977,306.1588707,293.2119114,325.9158096,277.127244
CNNM3-DT,15.38920147,15.20014105,16.25241195,9.491411811,7.916070054,13.81389962,10.79445185,13.49539522,16.81320499,17.34955655
AUH,17.07139132,16.85501321,16.66964651,18.45429388,9.911520951,15.9586111,13.03720649,18.85052105,17.67159617,17.72537472
TAGLN,6.754770039,17.92946601,10.88696244,17.04227672,6.709561547,14.63560975,6.807471578,11.32414221,7.960330371,16.92186884
INAFM1,17.44751812,18.93255284,19.07010938,17.51005265,18.81446431,19.41375733,17.67742522,19.81403605,16.15800913,14.84897598
FBXW2,21.76237655,23.45856507,23.61687264,21.54636008,14.46938096,21.82433775,19.97439163,25.58962658,22.21683656,24.69702432
NIN,109.0357645,76.65130936,85.59477953,78.40691019,91.59482578,85.29034866,92.02818388,84.36698153,93.66921511,91.12636209
COQ10A,9.283957277,11.41143285,11.20401669,8.885731053,3.545510871,11.23775125,7.630279311,12.64147752,10.28710348,9.468443938
AL445363.3,1.359701642,0.626732095,0.324251284,2.162722669,0.917986887,0.610258499,0.317911966,0.333865217,0.649914314,0.631197157
SHISA5,214.2011112,171.5871269,180.7196178,170.2415422,193.2607771,194.5573181,219.5392069,334.7384637,209.116828,166.6345607
TFR2,2.116530635,2.40781438,2.706233866,2.128380183,1.013440607,1.899873868,1.684650972,2.47686464,2.109430673,3.386593946
AC115837.1,1.139310441,0.840234237,1.738842051,0.828421242,0.615353847,0.409074379,0.639317471,0.895199044,0.653485271,1.269330546
HKDC1,1.29627251,1.842277732,2.112355453,1.276372913,0.243100956,1.79385363,2.071057567,0.742678155,2.323485993,0.300876125
SPAG1,8.212140646,9.567118123,7.360023063,10.99104401,7.676767492,5.589388378,16.41564066,9.749788992,5.478115534,9.132567529
ADAR,192.973842,160.3865053,183.4470962,177.7697014,176.1485893,194.474006,199.9135813,298.4129755,201.7338455,184.7577126
CDHR3,1.031868992,1.556584463,1.163250648,1.428123778,0.316661115,1.30516009,1.118575509,1.56627618,0.941593933,2.395057688
FAM91A1,88.78015829,62.62026992,78.12603209,68.21928596,78.81601417,73.43414531,70.37204389,85.25418171,73.4326219,74.40843741
MDM2,36.28352519,19.43912239,24.84812556,26.2827756,28.82839118,23.98389869,41.85117292,29.1097392,18.30321247,29.31859235
B3GNT10,3.354263976,2.507177479,3.372548431,2.63672389,1.958566617,3.336411281,3.730537715,4.808136836,2.426587862,2.693375468
PRPF38B,102.2879303,87.28188351,103.2961558,86.08458045,80.59410108,96.11527489,93.17942594,105.8756929,95.11895458,91.43569207
NUAK2,163.7925799,131.0741602,139.8003616,87.96167601,151.0237381,117.6327792,192.4891821,143.7500791,111.7162286,118.5302413
RN7SKP203,0.687017923,0.0,0.0,0.0,0.0,1.233383894,0.642526896,0.674769761,0.0,0.0
NID2,1.177560758,1.250032459,1.735951688,1.135158723,0.867290803,1.409361071,1.468403143,1.962659481,1.262157592,1.126418331
AC093019.1,0.0,0.0,0.0,0.822668317,0.814774076,1.624934337,0.0,0.888982384,0.0,0.0
AP002336.2,2.115862248,1.950543765,0.807319524,1.923120741,0.761866668,0.75970956,1.583071832,1.246884382,0.404538501,1.178664079
IGHV4-59,88.93204125,65.41690334,36.48187225,54.44568498,7.466293347,108.7819678,29.30441858,43.89956644,142.2806858,13.689965
P2RY11,7.354302138,9.039585441,10.57362225,9.784371029,2.494579319,11.19382336,5.980904561,12.1433332,8.660715624,10.1925068
DARS2,2.453239584,2.600794951,3.568682255,2.731462323,1.490648779,3.633491246,2.581164781,3.825086342,4.280015168,2.64779485
RAB31,210.8040977,132.2050496,121.7786805,152.7206511,164.7908838,116.9525421,199.9962351,175.9133147,199.2519076,143.7816637
TRAV24,3.989911668,17.77781317,6.343224828,3.626456254,2.993047624,8.356805161,0.621921077,6.531299146,7.628440309,4.321768289
PIK3CD-AS2,2.186165658,2.463210646,1.39024033,1.103899978,1.530629893,1.962380765,0.908706834,3.340074388,1.625477918,0.45104717
RN7SL648P,0.0,0.0,0.0,0.0,0.682136435,0.0,0.0,0.0,2.17321846,0.703543675
IGHD2-15,14.71548067,0.0,0.0,0.0,0.0,6.604571821,6.881255786,7.226566474,0.0,6.831182133
AL158212.5,2.393195605,2.206208259,1.756033992,2.844480282,0.828583806,1.817723156,1.721702416,3.616199527,4.399641892,2.734678239
GPR150,1.331264302,1.329519471,2.222288348,0.70583021,0.499326525,2.589146346,0.726280402,1.961295765,2.015018867,0.720995391
MSTO1,6.558670151,6.945660144,7.342041551,5.074424628,2.293294713,7.590235106,4.967978868,7.719443038,6.010780716,5.535725065
STARD7-AS1,10.87529776,6.176472811,7.132009831,6.619170366,3.758574663,5.752641101,5.357946714,5.24533667,6.961885446,6.851538998
AC012184.3,0.453759848,1.254918807,0.43283676,1.237275692,0.40846764,0.950392629,0.990207232,1.485567379,0.578372022,1.263859294
PPOX,6.372036709,9.523277085,11.8801553,8.248620991,4.519280206,9.099632286,8.126435404,8.866117641,8.767997442,8.470665846
RPSAP47,26.45637938,59.90761298,104.6210644,54.6296231,10.40488515,34.58475109,0.0,0.252278785,0.0,18.36264837
IGHA2,117.075541,275.5548181,78.50871859,307.1993071,50.82822778,285.3498327,295.8121936,78.79989583,729.9212652,32.28330689
WWC3-AS1,0.394619291,0.363786536,0.376423203,1.793359999,1.065690659,0.35422444,0.0,0.387584015,0.377242651,0.0
SECISBP2,35.91144128,30.68426177,40.81842229,35.95696849,26.51017283,37.03419591,33.12932318,41.27530804,35.61888742,32.69402516
TMTC3,4.389338474,5.366484447,6.295263227,5.008093027,2.073687316,4.554783869,5.124079646,6.909966524,5.326911306,5.20240157
RNU7-140P,53.22098842,10.51343089,21.75726116,17.27603466,17.11025559,30.71125897,17.77657745,11.20117804,14.53641681,24.70610872
KLHL14,2.467319175,1.853329164,2.048460085,2.159504332,0.575825909,1.763600608,0.940107461,2.06431967,4.324234568,1.399899704
SP140,23.78150324,19.43722802,25.3743766,21.94941558,16.25811459,25.38181202,18.84024224,39.00947707,31.17178596,22.30719956
AC011477.1,1.743362678,2.767867157,2.032525459,1.408491997,1.307790236,3.216748993,1.9927883,3.61481754,1.944361484,1.438754284
GPS2,9.451445014,8.508765696,11.26954285,9.865628078,8.50804551,8.749079926,6.698587293,9.065375555,8.329380951,9.186380894
INSIG2,10.16299526,10.22065181,10.41043635,7.767655076,8.056981112,10.41850304,12.20508305,12.02354301,13.74519412,10.07902012
AL451085.1,0.0,0.0,1.576613128,0.600905553,0.0,1.483635699,0.927473606,0.974015481,0.316009061,0.0
TNRC6C,11.88588617,14.30681983,17.79979335,12.48240538,7.798248069,13.83863168,11.46174069,17.1581361,12.26522434,13.89414859
AC004847.1,34.61333627,41.92168677,45.88265959,29.07364074,15.04198293,33.42722064,26.67881953,44.07789577,38.22370198,40.55813317
LINC01970,1.638215113,2.323410142,1.081852765,1.832595941,2.155325013,1.357403711,1.885692193,1.732778923,1.686545597,1.520975911
RNU6-1280P,6.395045337,5.89538181,6.100166681,3.874998427,1.918907169,0.0,1.993634854,10.46839069,8.151261764,5.937382602
PSTPIP1,89.54113092,69.13263197,80.29929198,84.91085968,66.26586004,92.93111487,92.24086202,65.03101124,103.1181134,57.68129104
AKTIP,10.44954922,16.51387798,15.57979048,15.92255129,11.65934644,19.07507134,19.25824406,13.75621095,15.40384496,15.20480443
RNU6-975P,0.0,0.0,2.072120111,3.948807921,0.0,1.949921204,0.0,2.133557721,0.0,0.0
HIST1H2AC,351.5703012,333.8077339,295.0535057,297.4212297,435.5113976,391.4396676,358.600886,375.7901216,374.9140595,228.1442824
SEPT7P9,1.515547843,0.873208546,0.542124448,0.344372784,0.682136435,0.680205071,0.0,0.930330402,1.08660923,0.703543675
ZCCHC7,26.96855125,24.59805725,30.68471451,25.3947323,20.72775451,28.05454017,26.77173938,33.10969459,27.20116072,26.25863974
RPS17,12.88330725,13.34532072,14.66781651,13.40951855,6.92100226,13.49193885,12.37288658,17.07558875,13.17680054,15.17671682
TRAJ51,0.0,3.337597109,6.907067035,0.0,0.0,0.0,0.0,0.0,0.0,6.722750671
AC107398.2,1.897586941,2.099187533,2.896141253,1.03483735,0.683271438,1.70334215,0.709879965,2.982010791,1.451222976,4.22828578
KAT8,47.40255692,40.24701453,37.69333404,39.35532589,40.16099111,31.93055566,38.11129318,30.98614392,31.87298517,34.35752956
TRPC4AP,186.5403579,167.4435104,170.8516112,159.2542246,159.1545975,152.9411631,177.5633846,182.010287,162.5347933,157.1841614
TAF1C,23.72102765,24.16750656,35.26728365,22.93558555,8.320425525,24.78046716,17.59489107,29.88587577,27.09450471,23.58025592
RECQL5,4.527452814,6.596380323,5.832713179,5.037365341,2.43595699,5.512097586,5.64567552,5.775647356,6.914996362,4.541652917
TRAV3,14.06334954,19.04166674,12.99566659,14.38005197,4.747354151,22.48608556,23.01707138,16.8341404,23.5271486,19.99338278
PAPOLA,76.32776656,74.39944751,73.26842059,76.43894262,67.30981009,68.96360831,79.7899019,80.51230585,80.00381053,68.99087273
RELCH,26.3935705,24.66574806,24.7898448,21.99179416,20.43627159,24.68775354,22.48928282,28.626397,24.80301615,24.99995392
TRBJ1-2,14.2556219,30.66417344,36.26210193,8.638017328,29.94294728,34.12362107,48.88558798,42.00441763,27.25578152,52.94166153
AC009107.2,0.0,2.550919108,0.754151167,0.71858723,0.35584587,1.41935339,2.218221102,1.553022951,0.755792902,1.101039755
ZNF605,4.213743772,4.719681705,4.883626882,3.657553245,1.479327474,4.103912307,4.807853202,3.95238316,5.498487608,4.088234717
MBLAC2,3.216498507,3.66941533,5.292617734,3.94671971,1.339142161,4.042142317,3.196211704,4.462306074,3.882015066,3.695557548
FAM185BP,9.770208154,5.731621204,9.319699095,8.557288194,7.035992951,6.537703103,12.62635407,8.37471255,8.660715624,9.400855786
AC012603.1,2.159942712,2.787652131,2.472416041,0.785274303,0.0,0.775536843,2.020065619,0.424287047,2.47779832,1.20321958
